penalty,combo_size,feature_combo,n_features_filtered,cv_folds,low_max_fold,threshold_objective,c_by_fold,threshold_by_fold,c_mean,c_median,threshold_mean,threshold_median,threshold_min,threshold_max,inner_fn_mean,inner_fp_mean,inner_balanced_accuracy_mean,tn,fp,fn,tp,accuracy,balanced_accuracy,macro_f1,macro_precision,macro_recall,roc_auc,average_precision
l1,4,residue_min_distance_PRO225_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 0.01, 1.0, 1.0]","[0.5, 0.4100220474961379, 0.5, 0.3627876440130525, 0.41640768622918656]",0.604,1.0,0.43784347554767533,0.41640768622918656,0.3627876440130525,0.5,0.0,5.6,0.6107142857142858,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6333333333333333,0.6407268170426065
l1,5,ligand_pose_rmsd_angstrom_mean|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 1.0, 1.0, 1.0]","[0.22025699516869934, 0.002051260082872708, 0.15411071664111142, 0.22475438918510893, 0.11295713498637472]",2.8,1.0,0.14282609921283343,0.15411071664111142,0.002051260082872708,0.22475438918510893,0.0,5.4,0.6232142857142857,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6333333333333333,0.6401892551892552
l2,4,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.4762664926584713, 0.38671010270868267, 0.46076701933409214, 0.4790037592733982, 0.4765213890377413]",0.01,0.01,0.4558537526024772,0.4762664926584713,0.38671010270868267,0.4790037592733982,0.0,7.0,0.5142857142857142,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.7584722222222222
l2,4,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.4796670227028861, 0.48472194795193135, 0.44691633541602516, 0.481142567420502, 0.494037085696305]",0.01,0.01,0.47729699183752994,0.481142567420502,0.44691633541602516,0.494037085696305,0.0,6.2,0.5642857142857143,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.7225774663932558
l1,4,residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 0.01, 1.0, 10.0]","[0.5, 0.08797069467724739, 0.5, 0.09494568162809092, 0.13192981017750172]",2.404,1.0,0.262969237296568,0.13192981017750172,0.08797069467724739,0.5,0.0,5.8,0.5910714285714286,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.7041196741854636
l1,5,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 0.01, 1.0, 10.0]","[0.5, 0.11694365071317692, 0.5, 0.21884731941198254, 0.32831548827493007]",2.404,1.0,0.33282129168001795,0.32831548827493007,0.11694365071317692,0.5,0.0,5.2,0.6303571428571428,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.7041196741854636
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 1.0, 0.01, 1.0]","[0.034338059888759154, 0.5, 0.026966765532246306, 0.5, 0.44656887340963636]",0.6039999999999999,1.0,0.30157473976612836,0.44656887340963636,0.026966765532246306,0.5,0.0,5.8,0.5910714285714286,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6993577694235589
l2,4,residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.1, 0.01, 0.01]","[0.47465698759946184, 0.47948254434728876, 0.430399026071571, 0.4891679701070567, 0.4882069037046525]",0.028000000000000004,0.01,0.47238268636600617,0.47948254434728876,0.430399026071571,0.4891679701070567,0.0,6.4,0.5535714285714286,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6866931597813951
l2,3,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.1, 0.01, 10.0, 0.01]","[0.49160662697897606, 0.38647835706384726, 0.4875473742570827, 0.04228028776491799, 0.48811411646832603]",2.026,0.01,0.37920535250663,0.4875473742570827,0.04228028776491799,0.49160662697897606,0.0,5.6,0.6107142857142857,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6834181096681096
l1,4,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 1.0, 10.0]","[0.1280423739114408, 0.5, 0.5, 0.22584374347741776, 0.49101563118641456]",2.404,1.0,0.3689803497150546,0.49101563118641456,0.1280423739114408,0.5,0.0,6.0,0.5785714285714285,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6828696741854636
l1,4,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 1.0, 1.0]","[0.022103619495347226, 0.5, 0.5, 0.16379018544682922, 0.512363971578361]",0.604,1.0,0.3396515553041075,0.5,0.022103619495347226,0.512363971578361,0.0,5.8,0.5910714285714286,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6828696741854636
l1,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 1.0, 1.0]","[0.09796092148173019, 0.5, 0.5, 0.15216104127545693, 0.4925555323571619]",0.604,1.0,0.34853549902286973,0.4925555323571619,0.09796092148173019,0.5,0.0,5.6,0.6035714285714285,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6828696741854636
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 1.0, 1.0]","[0.07324490503971126, 0.5, 0.5, 0.043321666449180674, 0.4490848659486253]",0.604,1.0,0.31313028748750343,0.4490848659486253,0.043321666449180674,0.5,0.0,5.8,0.5910714285714286,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6828696741854636
l1,3,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 1.0, 1.0, 1.0]","[0.5, 0.5, 0.22169870193365337, 0.06929075250993377, 0.27612568265358894]",0.604,1.0,0.31342302741943523,0.27612568265358894,0.06929075250993377,0.5,0.0,5.8,0.5910714285714286,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6696607997265891
l1,4,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 10.0]","[0.10742034350167906, 0.5, 0.5, 0.5, 0.17224624276122613]",2.206,0.01,0.35593331725258104,0.5,0.10742034350167906,0.5,0.0,6.4,0.5517857142857142,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6651315789473684
l1,4,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 10.0]","[0.06266020812667628, 0.5, 0.5, 0.5, 0.027455826749866574]",2.206,0.01,0.31802320697530856,0.5,0.027455826749866574,0.5,0.0,6.2,0.5642857142857143,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6651315789473684
l1,4,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 1.0]","[0.062434966940829284, 0.5, 0.5, 0.5, 0.43247949573533484]",0.406,0.01,0.39898289253523284,0.5,0.062434966940829284,0.5,0.0,6.0,0.5767857142857142,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6651315789473684
l1,4,residue_min_distance_LYS101_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 10.0]","[0.1486779657207803, 0.5, 0.5, 0.5, 0.37047583741784773]",2.206,0.01,0.40383076062772566,0.5,0.1486779657207803,0.5,0.0,5.8,0.5892857142857142,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6651315789473684
l1,5,binding_dg_electrostatic_mean|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 10.0]","[0.11237054586413953, 0.5, 0.5, 0.5, 0.032589303959068006]",2.206,0.01,0.3289919699646415,0.5,0.032589303959068006,0.5,0.0,5.6,0.6035714285714285,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6651315789473684
l1,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 1.0]","[0.05768831622152826, 0.5, 0.5, 0.5, 0.5717680998899575]",0.406,0.01,0.4258912832222972,0.5,0.05768831622152826,0.5717680998899575,0.0,5.8,0.5892857142857142,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6651315789473684
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 0.01, 1.0]","[0.06906627344350635, 0.5, 0.5, 0.5, 0.25151984397056715]",0.406,0.01,0.3641172234828147,0.5,0.06906627344350635,0.5,0.0,6.4,0.5517857142857142,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6651315789473684
l1,5,residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 1.0, 1.0]","[0.5, 0.5, 0.5, 0.10464227263675197, 0.3782908457345129]",0.406,0.01,0.39658662367425296,0.5,0.10464227263675197,0.5,0.0,5.8,0.5928571428571429,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6651315789473684
l1,5,residue_min_distance_VAL179_angstrom_repstd|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 1.0, 10.0]","[0.5, 0.5, 0.5, 0.05554036529973472, 0.37189527559943647]",2.206,0.01,0.3854871281798342,0.5,0.05554036529973472,0.5,0.0,5.8,0.5892857142857142,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6651315789473684
l2,5,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 0.01, 0.01, 0.01, 0.01]","[0.020899876481759394, 0.48150359626258155, 0.46525336907873693, 0.4886332307558646, 0.44922392020207946]",2.008,0.01,0.3811027985562044,0.46525336907873693,0.020899876481759394,0.4886332307558646,0.0,6.4,0.5571428571428572,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6609016422174316
l1,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 0.01, 0.01, 0.01, 10.0]","[0.004793444855794138, 0.5, 0.5, 0.5, 0.3960070385983312]",4.006,0.01,0.38016009669082507,0.5,0.004793444855794138,0.5,0.0,5.4,0.6178571428571429,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6517387218045113
l1,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_LYS101_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 1.0, 0.01, 10.0]","[0.5, 0.5, 0.08534568333944226, 0.5, 0.3952809333939089]",2.206,0.01,0.3961253233466702,0.5,0.08534568333944226,0.5,0.0,6.0,0.5767857142857142,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6517387218045113
l1,3,binding_dg_electrostatic_mean|ligand_pose_rmsd_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 0.01, 1.0, 0.01]","[0.1016242531783802, 0.23496964616258587, 0.5, 0.30929428405032333, 0.5]",0.6039999999999999,1.0,0.3291776366782579,0.30929428405032333,0.1016242531783802,0.5,0.0,6.2,0.5714285714285714,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.651292735042735
l2,4,binding_dg_electrostatic_mean|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 0.01, 0.01, 0.01, 0.01]","[0.022783283488342798, 0.4820304903947359, 0.4915717323811034, 0.4855007852140537, 0.4904188710738826]",2.008,0.01,0.3944610325104237,0.4855007852140537,0.022783283488342798,0.4915717323811034,0.0,6.4,0.5553571428571429,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6489484126984126
l1,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_VAL106_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 1.0, 1.0, 10.0, 1.0]","[0.22943002288798342, 0.3897452354109303, 0.08138681836206985, 0.019801903960791067, 0.29004487038327365]",2.8,1.0,0.20208177020100965,0.22943002288798342,0.019801903960791067,0.3897452354109303,0.0,5.2,0.6410714285714285,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222222,0.6267422854922855
l2,4,residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 10.0, 0.01, 0.01, 10.0]","[0.1405927698982372, 0.02707593518529028, 0.4802894943415926, 0.48760526851484864, 0.47380510705883516]",4.204,1.0,0.3218737149997608,0.47380510705883516,0.02707593518529028,0.48760526851484864,0.0,4.4,0.6875,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222221,0.7293943994601888
l1,5,residue_min_distance_PRO225_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_distance_angstrom_repstd|ligand_pose_rmsd_angstrom_repstd|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[1.0, 0.01, 0.01, 1.0, 1.0]","[0.04750496877898147, 0.5, 0.5, 0.14507919648350254, 0.2218052522573316]",0.604,1.0,0.2828778835039631,0.2218052522573316,0.04750496877898147,0.5,0.0,6.0,0.5803571428571429,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6222222222222221,0.6772817460317461
l1,3,ligand_palm_distance_angstrom_repstd|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 1.0, 0.01, 1.0, 1.0]","[0.5, 0.09702446134239828, 0.5, 0.09452261155181774, 0.5392814916962704]",0.604,1.0,0.3461657129180972,0.5,0.09452261155181774,0.5392814916962704,0.0,5.6,0.6035714285714285,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6111111111111113,0.7008108506560518
l1,5,binding_dg_electrostatic_mean|residue_min_distance_PRO225_angstrom_repstd|ligand_pose_rmsd_angstrom_mean|ligand_palm_depth_projection_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[10.0, 10.0, 0.01, 0.01, 10.0]","[0.0019845023617491853, 2.0155671858201885e-06, 0.5, 0.5, 0.021375040318185823]",6.0040000000000004,10.0,0.20467231164942415,0.021375040318185823,2.0155671858201885e-06,0.5,0.0,5.2,0.6321428571428571,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6111111111111113,0.6587348272642389
l2,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|residue_min_distance_VAL106_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.477869111029562, 0.4732017386390248, 0.47296990043217113, 0.4834545479019471, 0.4965226848200316]",0.01,0.01,0.4808035965645473,0.477869111029562,0.47296990043217113,0.4965226848200316,0.0,6.0,0.5785714285714285,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6111111111111112,0.7279731379731379
l2,5,residue_min_distance_PRO225_angstrom_repstd|residue_min_distance_TYR318_angstrom_repstd|residue_min_distance_PRO236_angstrom_mean|ligand_entrance_distance_angstrom_mean|residue_min_distance_VAL108_angstrom_mean,13,5,10.0,min_fn_then_max_balanced_accuracy,"[0.01, 0.01, 0.01, 0.01, 0.01]","[0.4784582468945445, 0.4857773477079399, 0.4730655153772688, 0.47865823317032263, 0.49262591081863294]",0.01,0.01,0.4817170507937417,0.47865823317032263,0.4730655153772688,0.49262591081863294,0.0,5.4,0.6196428571428572,1,8,1,9,0.5263157894736842,0.5055555555555555,0.4242424242424242,0.5147058823529411,0.5055555555555555,0.6111111111111112,0.7179200404858299
